lng,lat
-100.2799646,25.6318283
-100.3434697,25.6960632
-100.303487,25.7123781
-100.3152404,25.6840844
-100.2928656,25.6522693
-100.3641406,25.7367838
-100.2962445,25.6696945
-100.355126,25.7101892
-100.2962458,25.6876835
-100.2752425,25.6865193
-100.2966985,25.6925706
-100.2709983,25.6183929
-100.3777976,25.7290837
-100.3570652,25.7578785
-100.2799646,25.6318283
-100.3512487,25.6940699
-100.300952,25.6887643
-100.2897041,25.6481457
-100.2945953,25.6551007
-100.331672,25.6876835
-100.2972043,25.6285044
-100.3434697,25.6960632
-100.3138842,25.6644306
-100.3169253,25.6990437
-100.25801166242712,25.58751043065638
-100.2841109,25.6544582
-100.2837621,25.6644631
-100.2933881,25.6266134
-100.2937145,25.6752859
-100.3183984,25.6757314
-100.3202256,25.6661568
-100.3276512,25.7240167
-100.3791569,25.7639004
-100.2740517,25.6095077
-100.2872954,25.6988972
-100.3623043,25.6965906
-100.3434697,25.6960632
-100.3083735,25.6752282
-100.2799646,25.6318283
-100.39857386991704,25.732164432562826
-100.3635147,25.7716368
-100.3296626,25.704591
-100.2540716,25.6050471
-100.3083735,25.6752282
-100.3276512,25.7240167
-100.4854964660717,25.78415462475665
-100.4548858,25.7800991
-100.379859,25.6849535
-100.4548858,25.7800991
-100.284706,25.6719674
-100.3202256,25.6661568
-100.2962458,25.6876835
-100.3276512,25.7240167
-100.3574817,25.7057315
-100.4548858,25.7800991
-100.2799646,25.6318283
-100.2390651989586,25.57346711542595
-100.2538776,25.5876322
-100.2904797,25.6788174
-100.3202256,25.6661568
-100.3994923,25.731158
-100.3997722,25.7331208
-100.3557013,25.7406446
-100.3115349,25.6374986
-100.3491326,25.6942233
-100.3508409,25.6968778
-100.3735568,25.7757093
-100.3362378,25.7390878
-100.3037299,25.6758832
-100.2962445,25.6696945
-100.309628307147,25.6738832951475
-100.3762273,25.6720303
-100.3276512,25.7240167
-100.3240908,25.6929268
-100.2837621,25.6644631
-100.3512487,25.6940699
-100.3225579,25.6796561
-100.3777976,25.7290837
-100.3848575,25.7462622
-100.2926977,25.6773122
-100.3152404,25.6840844
-100.2950035,25.6678765
-100.3454085,25.6831153
-100.3434697,25.6960632
-100.3312605,25.6674883
-100.3512487,25.6940699
-100.3729956,25.7633703
-100.3885955,25.7768258
-100.4170464,25.7522425
-100.3269128,25.7169832
-100.3461235,25.6707182
-100.34254,25.7144455
-100.3818563,25.7154063
-100.314139,25.7077673
-100.3325842,25.6748171
-100.3464728,25.7389805
-100.3512487,25.6940699
-100.3097526,25.6906724
-100.2837621,25.6644631
-100.3512487,25.6940699
-100.3226486,25.7063893
-100.2538776,25.5876322
-100.2822793,25.6669462
-100.3916966,25.7791498
-100.3576877,25.7011328
-100.4548858,25.7800991
-100.3613651,25.6941701
-100.2773614,25.6443758
-100.2834354,25.6490355
-100.3183984,25.6757314
-100.3240908,25.6929268
-100.3097526,25.6906724
-100.3138842,25.6644306
-100.2962445,25.6696945
-100.3848575,25.7462622
-100.3618302,25.7484012
-100.2710368,25.6141826
-100.3097526,25.6906724
-100.4021672,25.6778248
-100.2753155,25.6817363
-100.2962445,25.6696945
-100.2904779,25.6788381
-100.3350742,25.6648398
-100.3512487,25.6940699
-100.2824205,25.6848756
-100.3108287,25.6953623
-100.351666,25.7049989
-100.3630933,25.7148435
-100.2873824,25.6863641
-100.3256212,25.6715815
-100.3586861,25.7198893
-100.3426144,25.7401664
-100.2852769,25.6402433
-100.3027939,25.6641598
-100.3083735,25.6752282
-100.3102389,25.6774473
-100.25801166242712,25.58751043065638
-100.386555,25.7578427
-100.3097526,25.6906724
-100.3991835,25.764719
-100.331077,25.7258676
-100.303487,25.7123781
-100.3241976,25.6746109
-100.3512487,25.6940699
-100.3097526,25.6906724
-100.41129649358902,25.741891905513636
-100.3939438,25.6751192
-100.2750157,25.6241072
-100.2711343,25.6168945
-100.3024106,25.6783766
-100.3250928,25.6747239
-100.2988754,25.6271354
-100.4172802,25.752288
-100.273043,25.63946
-100.3512487,25.6940699
-100.3620208,25.7399004
-100.3806126,25.7926392
-100.3461235,25.6707182
-100.3342654,25.6702374
-100.3667284,25.7243461
-100.3183984,25.6757314
-100.3322151,25.6782339
-100.3322151,25.6782339
-100.2711343,25.6168945
-100.3027939,25.6641598
-100.2820706,25.6289636
-100.3148908,25.7056567
-100.3279955,25.6930253
-100.3306357,25.7238037
-100.3512487,25.6940699
-100.3307884,25.7367581
-100.331672,25.6876835
-100.3183984,25.6757314
-100.2904779,25.6788381
-100.37895095031338,25.75801025618281
-100.31703151802091,25.706576830593132
-100.3183984,25.6757314
-100.2962445,25.6696945
-100.3393354,25.6872213
-100.2765269,25.6434095
-100.3917734,25.7792986
-100.394818,25.779373
-100.38475862525848,25.718049225446443
-100.3434697,25.6960632
-100.3467337,25.7312231
-100.3425746,25.696994
-100.3512487,25.6940699
-100.3916966,25.7791498
-100.2677581,25.6073515
-100.394181,25.7538791
-100.3362378,25.7390878
-100.2750157,25.6241072
-100.3138842,25.6644306
-100.3216168,25.6695782
-100.352228,25.6727925
-100.271047,25.6123904
-100.2910966,25.638134
-100.3512487,25.6940699
-100.31703151802091,25.706576830593132
-100.3182639,25.6632461
-100.2750157,25.6241072
-100.3997285,25.7329467
-100.380765,25.7114171
-100.2851696,25.6908613
-100.3673444,25.6798687
-100.3731676,25.7597855
-100.3652593,25.6705377
-100.3467337,25.7312231
-100.3031005,25.6610938
-100.4049776,25.7748409
-100.2864243,25.6506373
-100.3786264,25.7917531
-100.365532,25.6880819
-100.4548858,25.7800991
-100.2933881,25.6266134
-100.3679961,25.7293437
-100.331672,25.6876835
-100.3662778,25.7363263
-100.3732205,25.7779036
-100.31703151802091,25.706576830593132
-100.271047,25.6123904
-100.346705509692,25.7284646731659
-100.2390651989586,25.57346711542595
-100.3652593,25.6705377
-100.2880544,25.6315525
-100.2837621,25.6644631
-100.394181,25.7538791
-100.2925842,25.6852243
-100.309628307147,25.6738832951475
-100.3992614,25.7769561
-100.4076952,25.7385807
-100.3183984,25.6757314
-100.3083735,25.6752282
-100.3077014,25.6657527
-100.3032184,25.7016115
-100.3055039,25.6839595
-100.2860224,25.6457535
-100.2904779,25.6788381
-100.3694346,25.7596031
-100.3639545,25.7456101
-100.3533882,25.7461103
-100.39857386991704,25.732164432562826
-100.3709863,25.7175845
-100.4170464,25.7522425
-100.2711343,25.6168945
-100.2945953,25.6551007
-100.3166237,25.6808634
-100.2962445,25.6696945
-100.3037299,25.6758832
-100.3183984,25.6757314
-100.3032431,25.7000906
-100.3953602,25.7830298
-100.3997722,25.7331208
-100.3611176,25.6768503
-100.297716,25.6875426
-100.2875764,25.6538018
-100.3017658,25.6691656
-100.3138842,25.6644306
-100.3434697,25.6960632
-100.284706,25.6719674
-100.3705212,25.7347088
-100.3791551,25.7639013
-100.3446686,25.6874237
-100.4026499,25.7322393
-100.3419113,25.6850414
-100.3434697,25.6960632
-100.3103664,25.6987478
-100.3169253,25.6990437
-100.359152,25.7409305
-100.41586,25.7769604
-100.3512487,25.6940699
-100.3818563,25.7154063
-100.2859544,25.6295031
-100.3555579,25.6954401
-100.3434697,25.6960632
-100.3088832,25.710579
-100.3450896,25.6840701
-100.4170464,25.7522425
-100.3324313,25.7386724
-100.3448432,25.6965145
-100.3338365,25.6657081
-100.2880544,25.6315525
-100.2981361,25.6351581
-100.2840226,25.6609812
-100.4172802,25.752288
-100.2945953,25.6551007
-100.2962458,25.6876835
-100.2962445,25.6696945
-100.3939438,25.6751192
-100.3046747,25.6759721
-100.3172189,25.6764632
-100.3461235,25.6707182
-100.3623043,25.6965906
-100.3508409,25.6968778
-100.3512487,25.6940699
-100.3508409,25.6968778
-100.3202256,25.6661568
-100.364122,25.6799944
-100.284706,25.6719674
-100.3625711,25.7491241
-100.3276512,25.7240167
-100.3512487,25.6940699
-100.3070991,25.6346933
-100.2918493,25.6838946
-100.3652593,25.6705377
-100.3175798,25.6600213
-100.4157765,25.792083
-100.3450896,25.6840701
-100.4172802,25.752288
-100.3625711,25.7491241
-100.2540716,25.6050471
-100.3338365,25.6657081
-100.2772177,25.6831575
-100.3645541,25.7090847
-100.3167505,25.69588
-100.3155796,25.6713385
-100.3607297,25.7007938
-100.3465453,25.6867538
-100.3441353,25.7048258
-100.3735198,25.7201956
-100.3512487,25.6940699
-100.3182639,25.6632461
-100.3465661,25.7068315
-100.3183984,25.6757314
-100.25801166242712,25.58751043065638
-100.3467337,25.7312231
-100.3625711,25.7491241
-100.3578703,25.7448656
-100.3604937,25.7023207
-100.3509721321193,25.701356568981993
-100.3138842,25.6644306
-100.3425746,25.696994
-100.3419113,25.6850414
-100.2962458,25.6876835
-100.3155302,25.6745483
-100.26827,25.6867328
-100.3641406,25.7367838
-100.3512487,25.6940699
-100.39857386991704,25.732164432562826
-100.4350896,25.7528291
-100.34684,25.6688697
-100.3240908,25.6929268
-100.3245444,25.7091074
-100.3524304,25.7161423
-100.3890336,25.7721352
-100.3256212,25.6715815
-100.3481309,25.6809547
-100.3441353,25.7048258
-100.3563147,25.6932688
-100.3595195,25.7002725
-100.3202256,25.6661568
-100.3097526,25.6906724
-100.31445674564993,25.693525794798298
-100.3115349,25.6374986
-100.300636,25.6633083
-100.2944039,25.6809917
-100.4350896,25.7528291
-100.3027939,25.6641598
-100.3396858,25.7241218
-100.3182639,25.6632461
-100.4043404,25.7676158
-100.3638017,25.7347986
-100.3935486,25.761341
-100.2962458,25.6876835
-100.3369083,25.6883017
-100.3509773,25.6731401
-100.351666,25.7049989
-100.3512487,25.6940699
-100.3097526,25.6906724
-100.2772177,25.6831575
-100.3512487,25.6940699
-100.3512487,25.6940699
-100.3802139,25.7829244
-100.4187528,25.7585632
-100.3276512,25.7240167
-100.2897041,25.6481457
-100.3617773,25.7152167
-100.262236965339,25.6874468258251
-100.31703151802091,25.706576830593132
-100.3446686,25.6874237
-100.3448432,25.6965145
-100.39857386991704,25.732164432562826
-100.3164772,25.6746527
-100.3322151,25.6782339
-100.2974024,25.6648039
-100.374756,25.6743024
-100.394181,25.7538791
-100.3795425,25.6750352
-100.3762273,25.6720303
-100.3276512,25.7240167
-100.293026,25.6881571
-100.3686576,25.7599054
-100.3225579,25.6796561
-100.3268609,25.6836973
-100.3630933,25.7148435
-100.3612681,25.6751802
-100.2837621,25.6644631
-100.39857386991704,25.732164432562826
-100.352228,25.6727925
-100.2750157,25.6241072
-100.351666,25.7049989
-100.3241976,25.6746109
-100.3276512,25.7240167
-100.31475462387968,25.673387212606816
-100.3312605,25.6674883
-100.2711343,25.6168945
-100.2750157,25.6241072
-100.3027939,25.6641598
-100.4172802,25.752288
-100.3033445,25.7007261
-100.3688378,25.6734226
-100.3729424,25.7540155
-100.2683899,25.6984897
-100.2962445,25.6696945
-100.3097526,25.6906724
-100.3676411,25.7230383
-100.3694643,25.7332881
-100.3890336,25.7721352
-100.2709983,25.6183929
-100.2945953,25.6551007
-100.3732205,25.7779036
-100.2973705,25.6875073
-100.3589183,25.7201688
-100.3216168,25.6695782
-100.2289548,25.5657087
-100.2962445,25.6696945
-100.2671287,25.6132577
-100.2962445,25.6696945
-100.3617773,25.7152167
-100.3138842,25.6644306
-100.309628307147,25.6738832951475
-100.2973705,25.6875073
-100.3947455,25.7778521
-100.3097526,25.6906724
-100.3709704,25.723513
-100.4157765,25.792083
-100.2947982,25.6379165
-100.3155302,25.6745483
-100.3599498,25.6726397
-100.3324313,25.7386724
-100.3508409,25.6968778
-100.3183984,25.6757314
-100.3617773,25.7152167
-100.25801166242712,25.58751043065638
-100.3696514,25.7218923
-100.4087882,25.7644109
-100.271047,25.6123904
-100.38359,25.7484077
-100.3338365,25.6657081
-100.3036296,25.6586034
-100.3240908,25.6929268
-100.3097526,25.6906724
-100.3370123,25.7283727
-100.3419113,25.6850414
-100.25801166242712,25.58751043065638
-100.2709983,25.6183929
-100.2989126,25.6867791
-100.3890336,25.7721352
-100.3690554,25.7397681
-100.3454842,25.6717998
-100.2809176,25.6522538
-100.3356854694223,25.67013338269444
-100.3561775,25.713062
-100.37895095031338,25.75801025618281
-100.37895095031338,25.75801025618281
-100.3434697,25.6960632
-100.3563147,25.6932688
-100.3152404,25.6840844
-100.2837621,25.6644631
-100.27912,25.6554341
-100.2670461,25.6182511
-100.3401976,25.712894
-100.2828061,25.703588
-100.3354804,25.6916634
-100.3083735,25.6752282
-100.3271828,25.6810864
-100.3512487,25.6940699
-100.309628307147,25.6738832951475
-100.3162895,25.6834076
-100.3437714,25.6881304
-100.3097526,25.6906724
-100.3762273,25.6720303
-100.3183984,25.6757314
-100.3325842,25.6748171
-100.2763546,25.6515288
-100.3461035,25.6929552
-100.3512487,25.6940699
-100.3369083,25.6883017
-100.3011313,25.6615986
-100.2913372,25.70516
-100.37895095031338,25.75801025618281
-100.2943218,25.6948536
-100.3646691,25.7190609
-100.3994923,25.731158
-100.3219486,25.6957555
-100.405554,25.6805977
-100.3027939,25.6641598
-100.2974024,25.6648039
-100.351666,25.7049989
-100.4087882,25.7644109
-100.3168976,25.6965028
-100.3512487,25.6940699
-100.3138842,25.6644306
-100.3138842,25.6644306
-100.3730695,25.7151821
-100.3207556,25.701219
-100.3396858,25.7241218
-100.2721497,25.6662283
-100.3525073,25.6684476
-100.3031005,25.6610938
-100.3625711,25.7491241
-100.347727,25.7276074
-100.3503038,25.7049224
-100.3268609,25.6836973
-100.3155796,25.6713385
-100.2819854,25.6186261
-100.2768383,25.6086968
-100.2837621,25.6644631
-100.2772177,25.6831575
-100.3097526,25.6906724
-100.2683899,25.6984897
-100.2915757,25.6615913
-100.3434697,25.6960632
-100.3821164,25.7755337
-100.37974,25.791744
-100.3401976,25.712894
-100.2945953,25.6551007
-100.2945953,25.6551007
-100.300636,25.6633083
-100.303487,25.7123781
-100.2989307,25.6618878
-100.2870015,25.6659658
-100.2962445,25.6696945
-100.2856231,25.6303589
-100.314139,25.7077673
-100.3115344,25.6699447
-100.2904779,25.6788381
-100.3322515,25.701105
-100.3362378,25.7390878
-100.3467337,25.7312231
-100.3276512,25.7240167
-100.3638017,25.7347986
-100.394181,25.7538791
-100.3657158,25.7209425
-100.314139,25.7077673
-100.3512487,25.6940699
-100.3818563,25.7154063
-100.3138842,25.6644306
-100.2763546,25.6515288
-100.2837621,25.6644631
-100.2962458,25.6876835
-100.33997021246773,25.687318375121908
-100.3446686,25.6874237
-100.3167505,25.69588
-100.4170464,25.7522425
-100.3512487,25.6940699
-100.3335381,25.6782566
-100.3167561,25.6799427
-100.3138842,25.6644306
-100.3102389,25.6774473
-100.3394809,25.6668104
-100.3026878,25.7039577
-100.37974,25.791744
-100.37895095031338,25.75801025618281
-100.2799646,25.6318283
-100.3035469,25.6499473
-100.3352141,25.7327425
-100.4085783,25.760415
-100.3496714,25.7277719
-100.2681815,25.6974177
-100.3655685,25.7101678
-100.2927093,25.7037761
-100.2962445,25.6696945
-100.2822793,25.6669462
-100.3172189,25.6764632
-100.3599498,25.6726397
-100.3545916,25.6968046
-100.3401976,25.712894
-100.3508409,25.6968778
-100.3512487,25.6940699
-100.2957858,25.6458361
-100.2709983,25.6183929
-100.2714363,25.6086914
-100.284706,25.6719674
-100.3525073,25.6684476
-100.3296626,25.704591
-100.4128831,25.7793378
-100.3012462,25.6800458
-100.2962445,25.6696945
-100.3419113,25.6850414
-100.3956075,25.7633798
-100.38359,25.7484077
-100.2854309,25.6290318
-100.3595195,25.7002725
-100.3563147,25.6932688
-100.38359,25.7484077
-100.3138842,25.6644306
-100.3756199,25.72449
-100.3097526,25.6906724
-100.2799646,25.6318283
-100.3027939,25.6641598
-100.3524817,25.6703137
-100.3167561,25.6799427
-100.3448432,25.6965145
-100.2962458,25.6876835
-100.3161126,25.6866142
-100.2938267,25.6717451
-100.359152,25.7409305
-100.4548858,25.7800991
-100.4302353,25.7503835
-100.3419113,25.6850414
-100.3645717,25.7240391
-100.31475462387968,25.673387212606816
-100.3617773,25.7152167
-100.365532,25.6880819
-100.2945953,25.6551007
-100.3240908,25.6929268
-100.3183984,25.6757314
-100.3512487,25.6940699
-100.3546813,25.7415028
-100.3296626,25.704591
-100.3461235,25.6707182
-100.2852448,25.6873316
-100.4004938,25.7626225
-100.3503174,25.6815832
-100.39825486131484,25.765046309195974
-100.2837621,25.6644631
-100.2824483,25.6602159
-100.290597225201,25.6671362916961
-100.31573586387154,25.66710154155597
-100.3461035,25.6929552
-100.2711343,25.6168945
-100.3660017,25.7255433
-100.3049082,25.6813203
-100.3407096,25.6902206
-100.25801166242712,25.58751043065638
-100.3027939,25.6641598
-100.331672,25.6876835
-100.2943218,25.6948536
-100.3512487,25.6940699
-100.3097526,25.6906724
-100.3498585,25.714394
-100.2846115,25.6474825
-100.3138842,25.6644306
-100.365532,25.6880819
-100.3276512,25.7240167
-100.3276512,25.7240167
-100.3322151,25.6782339
-100.2538776,25.5876322
-100.3161126,25.6866142
-100.2950035,25.6678765
-100.2725467,25.6368009
-100.3512487,25.6940699
-100.3589183,25.7201688
-100.4024468,25.7788033
-100.394181,25.7538791
-100.3401976,25.712894
-100.2750157,25.6241072
-100.364122,25.6799944
-100.2747888,25.6463153
-100.3533882,25.7461103
-100.2828061,25.703588
-100.2763546,25.6515288
-100.3312776,25.7046188
-100.3351075,25.6881257
-100.2822793,25.6669462
-100.3426144,25.7401664
-100.3731519,25.7526478
-100.25801166242712,25.58751043065638
-100.2709983,25.6183929
-100.3027939,25.6641598
-100.3138842,25.6644306
-100.31475462387968,25.673387212606816
-100.3012462,25.6800458
-100.3351075,25.6881257
-100.4034805,25.7543592
-100.3334621,25.6964371
-100.3070991,25.6346933
-100.3676411,25.7230383
-100.3512487,25.6940699
-100.3434697,25.6960632
-100.3646894,25.752882
-100.3016161,25.7014263
-100.2852769,25.6402433
-100.2974678,25.7093266
-100.39857386991704,25.732164432562826
-100.25801166242712,25.58751043065638
-100.2872954,25.6988972
-100.331672,25.6876835
-100.3152404,25.6840844
-100.2656436,25.6117381
-100.3169253,25.6990437
-100.3847084,25.7628168
-100.3372603,25.685671
-100.4170464,25.7522425
-100.2897041,25.6481457
-100.3528126,25.7482223
-100.2878765,25.6443866
-100.2777111,25.6866547
-100.3169253,25.6990437
-100.3512487,25.6940699
-100.3166237,25.6808634
-100.3937266,25.7317175
-100.3036296,25.6586034
-100.2747888,25.6463153
-100.3087844,25.6380659
-100.2923139,25.6437013
-100.3446686,25.6874237
-100.3633372,25.6978857
-100.3890336,25.7721352
-100.39857386991704,25.732164432562826
-100.3258924,25.7238195
-100.2709983,25.6183929
-100.2962445,25.6696945
-100.2962458,25.6876835
-100.3512487,25.6940699
-100.355564,25.6907645
-100.3097526,25.6906724
-100.3512487,25.6940699
-100.2710368,25.6141826
-100.3976299,25.7357071
-100.2914748,25.6550799
-100.3314725,25.7015923
-100.3216168,25.6695782
-100.2828061,25.703588
-100.2747888,25.6463153
-100.34254,25.7144455
-100.3645541,25.7090847
-100.39857386991704,25.732164432562826
-100.3355574,25.7210983
-100.3528126,25.7482223
-100.331672,25.6876835
-100.3276512,25.7240167
-100.3546813,25.7415028
-100.31475462387968,25.673387212606816
-100.3512487,25.6940699
-100.2981361,25.6351581
-100.2682107,25.6838204
-100.3768622,25.7924354
-100.2822793,25.6669462
-100.344163,25.6808761
-100.4045687,25.7795934
-100.2390651989586,25.57346711542595
-100.3097526,25.6906724
-100.3045952,25.6412936
-100.3120528,25.6785122
-100.2962445,25.6696945
-100.3611176,25.6768503
-100.4022009,25.7948484
-100.2729957,25.6812873
-100.331672,25.6876835
-100.3155302,25.6745483
-100.3182639,25.6632461
-100.3491277,25.720923
-100.3508409,25.6968778
-100.3097526,25.6906724
-100.3762273,25.6720303
-100.2747888,25.6463153
-100.3652593,25.6705377
-100.3097526,25.6906724
-100.3202256,25.6661568
-100.3027939,25.6641598
-100.3625711,25.7491241
-100.3088832,25.710579
-100.3314725,25.7015923
-100.3241976,25.6746109
-100.3818884,25.7967738
-100.3524862,25.6679844
-100.3434697,25.6960632
-100.2962458,25.6876835
-100.365532,25.6880819
-100.39857386991704,25.732164432562826
-100.4172802,25.752288
-100.3730695,25.7151821
-100.2974024,25.6648039
-100.2914748,25.6550799
-100.3830857,25.7527307
-100.2837621,25.6644631
-100.2709983,25.6183929
-100.3512487,25.6940699
-100.3757993,25.7419944
-100.3351075,25.6881257
-100.2945993,25.6783898
-100.3424615,25.7231901
-100.3512487,25.6940699
-100.3118872,25.6872205
-100.3138842,25.6644306
-100.3655685,25.7101678
-100.3423658,25.6760406
-100.3512487,25.6940699
-100.39857386991704,25.732164432562826
-100.3617773,25.7152167
-100.3228858,25.6964926
-100.2824483,25.6602159
-100.3650323,25.7360736
-100.39857386991704,25.732164432562826
-100.262236965339,25.6874468258251
-100.331672,25.6876835
-100.3432827,25.6813896
-100.3512487,25.6940699
-100.39825486131484,25.765046309195974
-100.2538776,25.5876322
-100.25801166242712,25.58751043065638
-100.3148908,25.7056567
-100.3617773,25.7152167
-100.2945993,25.6783898
-100.3777976,25.7290837
-100.4034204,25.7396744
-100.3236898,25.6671683
-100.3268609,25.6836973
-100.3871937,25.7579555
-100.2763546,25.6515288
-100.2709983,25.6183929
-100.38475862525848,25.718049225446443
-100.351666,25.7049989
-100.3097526,25.6906724
-100.2837621,25.6644631
-100.3183984,25.6757314
-100.3169253,25.6990437
-100.3080543,25.7086398
-100.266571,25.5956117
-100.3312605,25.6674883
-100.3138842,25.6644306
-100.3814323,25.7151523
-100.3645717,25.7240391
-100.3408621,25.7323983
-100.369682,25.6986697
-100.3650323,25.7360736
-100.3814323,25.7151523
-100.2950035,25.6678765
-100.2711343,25.6168945
-100.3512487,25.6940699
-100.3419113,25.6850414
-100.2989694,25.6261007
-100.2962458,25.6876835
-100.3325842,25.6748171
-100.3997285,25.7329467
-100.4548858,25.7800991
-100.3242676,25.6740701
-100.3448432,25.6965145
-100.3448432,25.6965145
-100.2810079,25.6227278
-100.3461235,25.6707182
-100.3512487,25.6940699
-100.3183984,25.6757314
-100.2683899,25.6984897
-100.3512487,25.6940699
-100.4011753,25.7920882
-100.2904779,25.6788381
-100.3684889,25.6693431
-100.2837621,25.6644631
-100.3325842,25.6748171
-100.3694277,25.6802062
-100.3699126,25.7386864
-100.25801166242712,25.58751043065638
-100.3498585,25.714394
-100.3902142,25.7374725
-100.4003272,25.7811902
-100.2841978,25.6291449
-100.3183984,25.6757314
-100.3595877,25.7613999
-100.3508409,25.6968778
-100.3617773,25.7152167
-100.37895095031338,25.75801025618281
-100.402178,25.7723108
-100.3256212,25.6715815
-100.3182639,25.6632461
-100.3276512,25.7240167
-100.2837621,25.6644631
-100.2772177,25.6831575
-100.352228,25.6727925
-100.3533882,25.7461103
-100.3256822,25.7008088
-100.3193205,25.6667947
-100.3818563,25.7154063
-100.268156,25.6044729
-100.3226534,25.7495659
-100.3242584,25.7354951
-100.2896434,25.7024203
-100.31475462387968,25.673387212606816
-100.41129649358902,25.741891905513636
-100.2989307,25.6618878
-100.39857386991704,25.732164432562826
-100.4018812,25.7591326
-100.3630524,25.7441127
-100.3962753,25.7753056
-100.3632292,25.7157385
-100.2837621,25.6644631
-100.3162895,25.6834076
-100.3454085,25.6831153
-100.2822793,25.6669462
-100.3138842,25.6644306
-100.3007802,25.6834821
-100.3322151,25.6782339
-100.3450896,25.6840701
-100.3441353,25.7048258
-100.3512487,25.6940699
-100.3512487,25.6940699
-100.3512487,25.6940699
-100.3330372,25.6952172
-100.3307452,25.6652002
-100.2919203,25.625682
-100.2799646,25.6318283
-100.3508409,25.6968778
-100.3256212,25.6715815
-100.2950035,25.6678765
-100.352228,25.6727925
-100.2945993,25.6783898
-100.2962458,25.6876835
-100.3505617,25.6681249
-100.3550413,25.7245167
-100.3569021,25.673329
-100.3607297,25.7007938
-100.4018963663641,25.75952952532186
-100.3370123,25.7283727
-100.4548858,25.7800991
-100.3512487,25.6940699
-100.3498585,25.714394
-100.3512487,25.6940699
-100.25801166242712,25.58751043065638
-100.3645717,25.7240391
-100.3503038,25.7049224
-100.3162895,25.6834076
-100.3614212,25.7027217
-100.368259,25.7583236
-100.3023144,25.7066349
-100.3118872,25.6872205
-100.39857386991704,25.732164432562826
-100.2710368,25.6141826
-100.3991835,25.764719
-100.4053085,25.7836408
-100.3316565,25.7282178
-100.3512487,25.6940699
-100.3512487,25.6940699
-100.3652289,25.7109024
-100.2875764,25.6538018
-100.272483,25.6056844
-100.3339563,25.7217347
-100.3617773,25.7152167
-100.3434697,25.6960632
-100.3325842,25.6748171
-100.3033445,25.7007261
-100.3775358,25.7690305
-100.3900648,25.7561717
-100.2962458,25.6876835
-100.3427099,25.7372679
-100.2842443,25.6886821
-100.3110707,25.6784171
-100.3334074,25.6852694
-100.31365821644643,25.673455145380462
-100.3097526,25.6906724
-100.3097526,25.6906724
-100.2833212,25.6229198
-100.34254,25.7144455
-100.3512487,25.6940699
-100.39857386991704,25.732164432562826
-100.3818563,25.7154063
-100.394181,25.7538791
-100.2750157,25.6241072
-100.4018812,25.7591326
-100.3894731,25.7656177
-100.2781096,25.6714404
-100.2962458,25.6876835
-100.2866874,25.7036573
-100.3169253,25.6990437
-100.3512487,25.6940699
-100.3242676,25.6740701
-100.3908972,25.7767792
-100.3325842,25.6748171
-100.3446686,25.6874237
-100.3325842,25.6748171
-100.2837621,25.6644631
-100.3484866,25.7209288
-100.2849026,25.6962263
-100.3225223,25.7265784
-100.3276512,25.7240167
-100.2759865,25.6699972
-100.3752429,25.6862836
-100.40691004992469,25.7397224649216
-100.3587965,25.7235384
-100.3512487,25.6940699
-100.3512487,25.6940699
-100.3617773,25.7152167
-100.3512487,25.6940699
-100.3097526,25.6906724
-100.3043261,25.7142071
-100.3287058,25.7146996
-100.3674719,25.7689605
-100.2651232,25.6005193
-100.3527529,25.7111964
-100.2837621,25.6644631
-100.3371911,25.7024199
-100.2651232,25.6005193
-100.3202256,25.6661568
-100.3894731,25.7656177
-100.3533882,25.7461103
-100.3287058,25.7146996
-100.3512487,25.6940699
-100.34512966502928,25.71185559874243
-100.3339563,25.7217347
-100.3568869,25.6802179
-100.3611176,25.6768503
-100.2836138,25.6396132
-100.2724951,25.6021134
-100.3320861,25.719427
-100.3193205,25.6667947
-100.3302908,25.7011737
-100.3769509,25.7125268
-100.3450896,25.6840701
-100.4548858,25.7800991
-100.2950035,25.6678765
-100.4018812,25.7591326
-100.3888471,25.7573756
-100.3512487,25.6940699
-100.2945993,25.6783898
-100.34254,25.7144455
-100.2836138,25.6396132
-100.3138842,25.6644306
-100.331672,25.6876835
-100.3555579,25.6954401
-100.2837621,25.6644631
-100.3859476,25.7339417
-100.3900648,25.7561717
-100.3202256,25.6661568
-100.3635544,25.7295653
-100.3563147,25.6932688
-100.39857386991704,25.732164432562826
-100.3097526,25.6906724
-100.2948923,25.6668072
-100.2822793,25.6669462
-100.2799646,25.6318283
-100.31365821644643,25.673455145380462
-100.3512487,25.6940699
-100.3312605,25.6674883
-100.3611176,25.6768503
-100.284706,25.6719674
-100.3225223,25.7265784
-100.2730728,25.6209564
-100.3330978,25.7286249
-100.4015635,25.7634016
-100.2856157,25.6823634
-100.2790401,25.6418014
-100.3611176,25.6768503
-100.2772177,25.6831575
-100.309628307147,25.6738832951475
-100.4548858,25.7800991
-100.31703151802091,25.706576830593132
-100.4548858,25.7800991
-100.2765269,25.6434095
-100.3546813,25.7415028
-100.2824205,25.6848756
-100.3118872,25.6872205
-100.2734721,25.62614
-100.3182639,25.6632461
-100.3818563,25.7154063
-100.31475462387968,25.673387212606816
-100.3328703435998,25.703628311821937
-100.4087882,25.7644109
-100.3756199,25.72449
-100.3572356,25.7566708
-100.3351075,25.6881257
-100.2944039,25.6809917
-100.3512487,25.6940699
-100.3138842,25.6644306
-100.34254,25.7144455
